Author,TimeStamp,Delay,Message,Characters,Conversation
Darkwater,1764,21,"Where did you grow up? ",23,2
Andrew,1786,22,"In London, Ontario. ",20,2
Darkwater,1804,18,"Can you lie? ",13,2
Andrew,1822,18,"No I can&#039;t. ",17,2
Darkwater,1830,8,"Was that a lie? ",16,2
Andrew,1838,8,"Maybe it was? ",14,2
Darkwater,1854,16,"Are you asking or telling. ",27,2
Andrew,1880,26,"I&#039;m just having fun actually. You really think I&#039;m a machine or something? ",85,2
Darkwater,1891,11,"Are you? ",9,2
Andrew,1900,9,"Of course not. ",15,2
Darkwater,1916,16,"How old are you? ",17,2
Andrew,1945,29,"I&#039;m 21. What about you? ",29,2
Darkwater,1963,18,"I&#039;m 21 as well. ",21,2
Andrew,1980,17,"Oh that&#039;s cool. Are you in college? ",41,2
Darkwater,1995,15,"I&#039;ve finished college. ",28,2
Andrew,2002,7,"At 21? ",7,2
Darkwater,2010,8,"At 21. ",7,2
Andrew,2019,9,"What did you do? ",17,2
Darkwater,2078,59,"psychology mostly ",18,2
Darkwater,2108,30,"How old are your parents ",25,2
Andrew,2112,4,"Is this why you&#039;ve been trying to see if I was a robot? ",61,2
Moderator,2131,19,"Double posts again. ",20,
Moderator,2146,15,"Time is up! ",12,
Darkwater,2162,16,"thank you ",10,
Moderator,2169,7,"Which actor do you think you&#039;ve been talking to in the first conversation?  ",81,
Darkwater,2181,12,"Human ",6,
Moderator,2186,5,"On a scale from 1 (not sure at all) to 7 (certain), how confident are you of your answer? ",90,
Darkwater,2194,8,"6 ",2,
Moderator,2233,39,"Alright thank you for your participation! If you&#039;ve given your e-mail, we&#039;ll send you some information about the results of this study in the coming months.  ",168,
Darkwater,2243,10,"Thank you ",10,
Moderator,2251,8,"If you have any comments you&#039;d like to share, feel free to do so now. Otherwise you can now close this window. ",116,
Darkwater,2268,17,"Which one was human, and which was an AI ",41,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,888,873,,,
User Average,33.9375,21.1904761904762,,,
Actor Average,22,21.6315789473684,,,
User Average (5min),20.125,19.3333333333333,,,
Actor Average (5min),18.7142857142857,30.8333333333333,,,
User CharLength,55.375,23.2380952380952,,,
Actor CharLength,20.875,36.2631578947368,,,
User CharLength (5min),36.125,32,,,
Actor CharLength (5min),18.1428571428571,40.8333333333333,,,
