Author,TimeStamp,Delay,Message,Characters,Conversation
Maya,1644,19,"I&#039;m fine. Intrigued. And yourself ?",40,2
Andrew,1658,14,"I&#039;m quite alright, thanks. ",32,2
Maya,1691,33,"What have you been up to today? ",32,2
Andrew,1736,45,"Had a lot of work to do on the house. Pretty tiring. ",53,2
Maya,1754,18,"Oh? New house or just renovai tons?",35,2
Andrew,1772,18,"Just renovations yeah. ",23,2
Maya,1808,36,"Sorry for the random spaces, the chat seems to insert those when I delete and add a letter. Let me tset that. ",110,2
Andrew,1834,26,"No worries. ",12,2
Maya,1850,16,"Yeah, it didn&#039;t seem to happen there anyway. Just my luck! ",64,2
Andrew,1875,25,"And you, how was your day? ",27,2
Maya,1930,55,"My day...pretty relaxed to be honest. I work a lot, so I just decided to take a day off now, especially since it&#039;s the weekend and all. What do oyu work as? ",162,2
Andrew,1963,33,"I study biology, but I&#039;m in summer break. ",47,2
Maya,1998,35,"I see! What kinds of jobs can you look towards with that? ",58,2
Andrew,2030,32,"Mostly research. I&#039;m particularly interested in neurobiology. ",67,2
Maya,2047,17,"Does it  pay well?",18,2
Andrew,2060,13,"Not really. But it&#039;s interesting. ",39,2
Maya,2074,14,"Money not your primary objective then? ",39,2
Andrew,2121,47,"I prefer working for something motivating yes. ",47,2
Maya,2140,19,"So where in the world are you? ",31,2
Andrew,2157,17,"Canada. How about you? ",23,2
Maya,2175,18,"Austria! Quite the distance. What&#039;s the time for you then? ",64,2
Andrew,2206,31,"It&#039;s 8:40pm right now. ",28,2
Maya,2222,16,"Can you give me that in &quot;real&quot; time units? We don&#039;t understand that 12h stuff here! ",99,2
Andrew,2237,15,"20:40 ",6,2
Maya,2275,38,"Ah, thank you. So six hours behind me. You&#039;re quite a bit further up north, is it as hot there as it is ehere? ",116,2
Andrew,2321,46,"It&#039;s rather hot right now yeah. For Canada. ",49,2
Maya,2339,18,"Oh? How hot? Again, I&#039;ll need &quot;real&quot; units if possible! ",71,2
Andrew,2387,48,"It&#039;s about 30&deg;C. ",26,2
Maya,2401,14,"Whewf. Got an AC? ",18,2
Andrew,2428,27,"Thank god yes. ",15,2
Maya,2441,13,"What&#039;s your comfort tempreture then? ",42,2
Andrew,2475,34,"Around 20&deg;C I guess. ",25,2
Maya,2492,17,"Oh my. You must be working that poor AC to death! ",50,2
Moderator,2533,41,"Time is up! ",12,
Moderator,2551,18,"Which actor do you think you&#039;ve been talking to in the FIRST conversation? ",80,
Maya,2608,57,"Well, it&#039;s definitely not a crystal clear choice. Either way, it&#039;s a really good AI. ",95,
Maya,2627,19,"But since I have to guess, I&#039;ll say the first one was the human. And I&#039;m sorry if I&#039;ve just called someone a robot! ",131,
Moderator,2662,35,"On a scale from 1 (not certain at all) to 7 (absolutely sure) how confident are you of your choice? ",100,
Maya,2699,37,"I&#039;d say around a 4. My gut says the first one was the human, but analytically, I really don&#039;t know. ",110,
Moderator,2747,48,"Alright. Thanks a lot for participating. If you&#039;ve given an e-mail address you&#039;ll receive the general results of this study once it will be completed. ",161,
Moderator,2762,15,"If you have any comments you&#039;d like to share, you can do so now. Otherwise, you can close this window. ",108,
Maya,2764,2,"Will you tell me whether I was right? ",38,
Maya,2773,9,"Cause I&#039;m actually pretty damn curious! ",45,
Moderator,2786,13,"I can tell you after your comments, or right now if you don&#039;t have any. ",77,
Maya,2824,38,"My only comment is that this has been super interesting, and while I expected this to be difficult, I also expected to be able to catch the bot off-guard with some &quot;meaner&quot; questions. ",194,
Maya,2832,8,"Then again I&#039;m not an expert on AI, but still. I&#039;m impressed. ",72,
Moderator,2884,52,"I&#039;m glad that you are. The first conversation was indeed with the human. ",78,
Maya,2901,17,"All right. Would you like me to share the things I think tipped me off a little? ",81,
Moderator,2914,13,"Sure! ",6,
Maya,2968,54,"All right, so, it *was* pretty impressive that it understood my request to put it into 24h time and centigrade the way I phrased it. ",133,
Maya,2990,22,"It&#039;s answers just...seemed a tiny bit too cold. Had I not had the conversation with the human as well, I might&#039;ve thought it&#039;s just that kind of personality though. ",180,
Maya,3014,24,"But compared to &quot;the other Andrew&quot;, it was just something that tipped me off a little. ",97,
Maya,3055,41,"Like, when I tried to take the conversation into a slightly more humorous manner, it didn&#039;t respond to that at all. ",121,
Maya,3075,20,"Like I said, it could indicate just that kind of personality, but the first Andrew did, and in comparison it just made the other one seem a bit cold. ",150,
Moderator,3101,26,"I see, It does make perfect sense yes. ",39,
Maya,3129,28,"Just like when he responded to my request with a plain &quot;20:40&quot;. Some humans would act like that, yes, but when put next to an actual human, it can often seem a little cold. ",183,
Maya,3162,33,"Because they would tend to embellish it, be nice, say &quot;Oh, of course, it&#039;s 20:40.&quot; and maybe even make an off-hand comment about how silly the different time systems are. ",186,
Maya,3176,14,"Or get back at me for ridiculing 12h somehow in a playful manner, depending on personality. ",92,
Moderator,3199,23,"Right, (am/pm is quite a ridiculous system XD) ",47,
Maya,3225,26,"I think that&#039;s about it. Easy for me to say, but make it seem a little...warmer and that might just be it. ",112,
Maya,3246,21,"And without the direct comparison to a human it would likely have fooled me. ",77,
Moderator,3267,21,"Thanks a lot for your comments, and thank you again for participating, especially that late for you. ",101,
Maya,3300,33,"It&#039;s fine. It was super interesting, and I hope I could help a bit. Anything else I can do? ",97,
Moderator,3340,40,"Maybe talk about it to people you know, especially within the next 3 days ^^ ",77,
Moderator,3365,25,"(also, if you could poke me again where we first talked together) ",66,
Maya,3367,2,"Oh I am! Not giving them any hints of course, just letting them know it&#039;s a thing and pointing them your way. ",115,
Moderator,3450,83,"Thanks again, you can now close this window. ",45,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,863,877,,,
User Average,35.5833333333333,22.3888888888889,,,
Actor Average,39.6363636363636,28.2941176470588,,,
User Average (5min),25.6,21.5,,,
Actor Average (5min),29,23,,,
User CharLength,70.25,58.8888888888889,,,
Actor CharLength,70.2727272727273,31.6470588235294,,,
User CharLength (5min),54.2,48.6666666666667,,,
Actor CharLength (5min),61.6,27.6666666666667,,,
