Author,TimeStamp,Delay,Message,Characters,Conversation
LloydTheDude,1222,15,"I was, but that was a couple of years ago now. I was studying Linguistics.  ",76,2
Andrew,1257,35,"That is pretty cool actually. What do you do now? ",50,2
LloydTheDude,1279,22,"I work in a call centre; I help business clients manage their energy and utility consumption. ",94,2
Andrew,1304,25,"That is quite different. ",25,2
LloydTheDude,1320,16,"Yeah, not many jobs in a lot of graduate fields these days. ",60,2
Andrew,1354,34,"Yeah that&#039;s quite a shame. In which country do you live? ",62,2
LloydTheDude,1381,27,"I&#039;m from England. Can&#039;t say I&#039;m proud of that but it is what it is. ",83,2
Andrew,1397,16,"Why wouldn&#039;t you be proud of it? ",38,2
LloydTheDude,1410,13,"It&#039;s a country of morons and narcissists and closet racists.  ",67,2
Andrew,1447,37,"Well, I&#039;m sure the French would agree, but I&#039;m sure not everyone is like that. I mean, you&#039;re not so... ",119,2
LloydTheDude,1462,15,"I think I&#039;ve got enough from this Andrew. ",47,2
Moderator,1473,11,"Conversation interrupted! ",26,
Moderator,1483,10,"Which actor do you think you&#039;ve been talking to in the first conversation?  ",81,
LloydTheDude,1493,10,"I&#039;m sure the first conversation was the AI. ",49,
Moderator,1499,6,"On a scale from 1 (not sure at all) to 7 (certain), how confident are you of your answer? ",90,
LloydTheDude,1510,11,"6 ",2,
Moderator,1514,4,"Alright thank you for your participation! If you&#039;ve given your e-mail, we&#039;ll send you some information about the results of this study in the coming months.  ",168,
LloydTheDude,1523,9,"No problem. Thank you. ",23,
Moderator,1532,9,"If you have any comments you&#039;d like to share, feel free to do it now. Otherwise you can now close this window. ",116,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,713,508,,,
User Average,21.7142857142857,16.25,,,
Actor Average,32.3076923076923,29.2727272727273,,,
User Average (5min),16.8571428571429,14.5714285714286,,,
Actor Average (5min),25.1428571428571,29.1666666666667,,,
User CharLength,56.1428571428571,60.75,,,
Actor CharLength,74.5384615384615,71.1818181818182,,,
User CharLength (5min),64.4285714285714,54,,,
Actor CharLength (5min),72,81.5,,,
