Author,TimeStamp,Delay,Message,Characters,Conversation
Andrew,1253,6,"hello! ",7,
Azelle,1266,13,"Hello.  How are you? ",21,2
Andrew,1275,9,"I&#039;m doing alright. How about you? ",39,2
Azelle,1297,22,"I&#039;m doing okay.  Where are you from? ",42,2
Andrew,1324,27,"I&#039;m from Canada. I live in London. You? ",45,2
Azelle,1367,43,"Middle of the US.  How has the weather been? ",45,2
Andrew,1423,56,"A bit cooler than the previous week, which isn&#039;t a bad thing actually. It was way too hot for me. ",103,2
Azelle,1473,50,"Yeah, I know that feeling.  What do you do for a living? ",57,2
Andrew,1513,40,"Nothing at the moment. I&#039;m a student, and I just started summer break. ",76,2
Azelle,1542,29,"What are you studying? ",23,2
Andrew,1566,24,"Biology. I was in my 3rd year. ",31,2
Azelle,1585,19,"What do you plan to do after college? ",38,2
Andrew,1637,52,"Hopefully research on the brain. Trying to figure out the biological basis of learning in particular. ",102,2
Azelle,1681,44,"Interesting.  As in, trying to determine how the brain actually &#039;learns&#039;? ",84,2
Andrew,1740,59,"Yeah. The different neural networks involved in learning fascinate me. ",71,2
Azelle,1795,55,"What do you think would be possible if it was understood better? ",65,2
Andrew,1860,65,"It would certainly help us deal more efficiently with Alzheimer&#039;s disease for one. It might also help us simulate it and make more intelligent programs inspired by biology. ",178,2
Azelle,1924,64,"how would it help with alzheimer&#039;s? ",41,2
Andrew,2044,120,"People with Alzheimer&#039;s disease tend to forget about recent memories, but keep the older ones. Trying to figure out more about the way we learn might shed some light on why that&#039;s the case. ",200,2
Azelle,2106,62,"Is memory related to learning? ",31,2
Andrew,2126,20,"It would seem that it is yes. ",30,2
Moderator,2168,42,"Time is up! ",12,
Moderator,2184,16,"Which actor do you think you&#039;ve been talking to in the first conversation?  ",81,
Azelle,2220,36,"I think the first actor might be the actual person. ",52,
Moderator,2230,10,"Which actor do you think you&#039;ve been talking to in the first conversation?  ",81,
Azelle,2244,14,"Human ",6,
Moderator,2263,19,"Sorry about that. ",18,
Moderator,2264,1,"On a scale from 1 (not sure at all) to 7 (certain) how confident are you of your answer? ",89,
Azelle,2270,6,"4 ",2,
Moderator,2278,8,"Alright thank you for your participation! If you&#039;ve given you e-mail, we&#039;ll send you some information about the results of this study in the coming months.  ",167,
Moderator,2286,8,"If you have any comments you&#039;d like to share, feel free to do so now, otherwise, you can now close this window.  ",118,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,883,860,,,
User Average,24.0588235294118,40.1,,,
Actor Average,30,47.2,,,
User Average (5min),20.1428571428571,31.4,,,
Actor Average (5min),26.1666666666667,31.2,,,
User CharLength,45.9411764705882,44.7,,,
Actor CharLength,35.875,87.5,,,
User CharLength (5min),54.1428571428571,37.6,,,
Actor CharLength (5min),29.5,65.75,,,
