Author,TimeStamp,Delay,Message,Characters,Conversation
BattleBee,2329,20,"Well, fuck.. ",13,
Moderator,2420,91,"Thank you a lot for your help! ",31,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,883,898,,,
User Average,31.0666666666667,32.3571428571429,,,
Actor Average,28.0666666666667,32.3571428571429,,,
User Average (5min),21.5,30.2,,,
Actor Average (5min),24.8333333333333,26.6,,,
User CharLength,58.1333333333333,56.7142857142857,,,
Actor CharLength,55.6666666666667,48.5,,,
User CharLength (5min),41.6666666666667,55,,,
Actor CharLength (5min),40.1666666666667,41.8,,,
