Author,TimeStamp,Delay,Message,Characters,Conversation
Takeru,1605,127,"Sometimes I watch Doctor Who, but my favorite are shows from Arrowverse. Plus season 2 of Attack on Titan started airing recently, so I will definitely go watch it. ",165,2
Andrew,1681,76,"Oh really? I didn&#039;t know they&#039;re doing another season of Attack on Titan. I&#039;ll have to watch that too. For Doctor Who and the Arrowverse I don&#039;t know much about I have to admit. ",198,2
Takeru,1750,69,"Yeah, it&#039;s out there. I would definitely suggest watching Doctor Who, it&#039;s pretty cool sci-fi show. ",110,2
Andrew,1809,59,"I watched one or two  random episodes I believe, but I never know where to start. There&#039;s so many seasons, and the first one seemed quite old to me. ",154,2
Takeru,1929,120,"I know what you mean. I got hooked thanks to my brother. A good place to start would be with renewed Doctor Who, the episode is called Rose. It&#039;s a first episode after a long hiatus. ",188,2
Andrew,2008,79,"Oh ok. It felt a bit crazy to me, but it&#039;s probably because I didn&#039;t know the context of it all. I&#039;ll try to start there when I found some time, thanks! ",168,2
Takeru,2053,45,"No problem. ",12,2
Andrew,2087,34,"You said you watched youtube, what kind of videos? Or do you just let Youtube randomly waste your time like I do? ",114,2
Takeru,2126,39,"I have my favorite channels. Some that are information filled and then some lets plays. ",88,2
Andrew,2171,45,"I mostly watch Minecraft related videos. Depends on my mood. ",61,2
Takeru,2228,57,"I watch a lot of Minecraft too. Mainly a series called Trollcraft, starring my favorite, CaptainSparklez, together with Crainer and Ssundee. ",141,2
Moderator,2242,14,"Time is up! ",12,
Moderator,2256,14,"Which actor do you think you&#039;ve been talking to in the first conversation?  ",81,
Takeru,2371,115,"human ",6,
Moderator,2380,9,"On a scale from 1 (not sure at all) to 7 (certain), how confident are you of your answer? ",90,
Takeru,2403,23,"5 ",2,
Moderator,2426,23,"Alright thank you for your participation! If you&#039;ve given your e-mail, we&#039;ll send you some information about the results of this study in the coming months.  ",168,
Moderator,2443,17,"If you have any comments you&#039;d like to share, feel free to do so now. Otherwise you can now close this window. ",116,
Takeru,2543,100,"Whichever really was artificial inteligence was pretty convincing. Good job... Should I be scared? ",99,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,901,900,,,
User Average,68,63.2222222222222,,,
Actor Average,30.375,43.375,,,
User Average (5min),49.5,59.75,,,
Actor Average (5min),28,18,,,
User CharLength,112.111111111111,92.875,,,
Actor CharLength,54.625,103,,,
User CharLength (5min),76.25,86.25,,,
Actor CharLength (5min),62,43,,,
