Author,TimeStamp,Delay,Message,Characters,Conversation
Special,1920,41,"I have no clue really. I have time to sort all that out during the summer though ",81,2
Andrew,1945,25,"Nothing specific you&#039;re interested in? Even in general? ",61,2
Special,2024,79,"Do you understand how daunting it truly is to ask an 18 year old to decide what they want to do for the rest of their lives? ",125,2
Andrew,2058,34,"Maybe because you don&#039;t think about it the right way. What do you want to do now? ",87,2
Special,2163,105,"I&#039;ve been considering becoming a firefighter honestly, it just seems like something I would do ",100,2
Moderator,2172,9,"Time is up! ",12,
Moderator,2190,18,"Which actor do you think you&#039;ve been talking to in the first conversation?  ",81,
Special,2206,16,"The AI  ",8,
Moderator,2243,37,"On a scale from 1 (not sure at all) to 7 (certain), how confident are you of your answer? ",90,
Special,2269,26,"For the first conversation? I&#039;m at about 6.5 there ",56,
Moderator,2315,46,"I&#039;m sorry I can only give whole numbers. Which one should it be, 6 or 7? ",78,
Special,2328,13,"Go with 7 ",10,
Moderator,2351,23,"Alright thank you for your participation! If you&#039;ve given your e-mail, we&#039;ll send you some information about the results of this study in the coming months.  ",168,
Moderator,2369,18,"If you have any comments you&#039;d like to share, feel free to do so now, otherwise you can now close this window. ",116,
Special,2370,1,"Ok ",3,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,904,893,,,
User Average,37.0666666666667,55.9090909090909,,,
Actor Average,20.8666666666667,28.9,,,
User Average (5min),28.5714285714286,35.6,,,
Actor Average (5min),13.2857142857143,22.6,,,
User CharLength,37.8,60.8181818181818,,,
Actor CharLength,28.4,54.4,,,
User CharLength (5min),28.8571428571429,34,,,
Actor CharLength (5min),21.4285714285714,41.4,,,
