Author,TimeStamp,Delay,Message,Characters,Conversation
Andrew,2198,23,"You&#039;re welcome. You&#039;ve been playing minecraft much? ",62,2
Dharsi,2250,52,"I have kind of stopped, since there was no reason to really play it anymore, apart from minigames servers. But now I might pick it up again, if Project Mango sees the light of day. ",181,2
Moderator,2262,12,"Time is up! ",12,
Moderator,2291,29,"Which actor do you think you&#039;ve been talking to in the first conversation? ",80,
Dharsi,2345,54,"I think I was talking to an AI. ",32,
Moderator,2373,28,"On a scale from 1 (not sure at all) to 7 (certain), how confident are you of your answer? ",90,
Dharsi,2397,24,"4 ",2,
Moderator,2413,16,"Alright thank you for your participation! If you&#039;ve given you e-mail, we&#039;ll send you some information about the results of this study in the coming months. ",166,
Dharsi,2434,21,"You&#039;re welcome! ",21,
Moderator,2441,7,"You can now close this window. ",31,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,890,894,,,
User Average,43.4545454545455,38.6923076923077,,,
Actor Average,38.8181818181818,33.5,,,
User Average (5min),34.75,31.5,,,
Actor Average (5min),41.5,23.2,,,
User CharLength,101,90.0769230769231,,,
Actor CharLength,49.7272727272727,85.0833333333333,,,
User CharLength (5min),90.75,68.3333333333333,,,
Actor CharLength (5min),57.5,55,,,
