Author,TimeStamp,Delay,Message,Characters,Conversation
Andrew,631,71,"Yeah he seemed to be intelligent, but not really an individual entity. More like a super developed Siri. Do you play games? Mass Effect has a very interesting take on all of this. ",180,1
Geography1,725,94,"Kind of...  Mass Effect at least managed to say that digital life could be as diverse as biological life, except for when it&#039;s primary villians declared that it must always rebel against its creators.",205,1
Andrew,807,82,"Yeah, the ending was a bit weird in that sense. Didn&#039;t really fit with the rest of the story. ",99,1
Geography1,829,22,"Multiple writers, multiple visions.  It happens. ",49,1
Andrew,850,21,"Happened with the last one too, in one single game. ",52,1
Geography1,876,26,"Haven&#039;t played that one yet.  My game budget has diminished since I had kids. ",83,1
Andrew,908,32,"Yeah I can imagine. Probably less time too. How many kids do you have? ",71,1
Geography1,955,47,"Two,  one of each gender.  It&#039;s early here so I get a little free time before they wake. ",94,1
Andrew,1009,54,"Yeah, it&#039;s 9:17 here. I&#039;m in Canada. You? ",52,1
Geography1,1060,51,"West Coast US.   I wondered given the fact the &quot;Universite&quot; is French.  Quebec? ",90,1
Andrew,1087,27,"No, that university has little to do with me personally. I&#039;m just helping. ",80,1
Moderator,1105,18,"Time is up! ",12,
Moderator,1121,16,"Which actor do you think you&#039;ve been talking to? ",54,
Geography1,1126,5,"Human. ",7,
Moderator,1137,11,"Alright, we&#039;ll begin the next conversation. Andrew will start, then you&#039;ll have 15 minutes again after your answer. Are you ready? ",141,
Geography1,1144,7,"Yes ",4,
Andrew,1149,5,"Hello! ",7,
Geography1,1187,38,"Good Morning. ",14,2
Andrew,1198,11,"How are you doing? ",19,2
Geography1,1207,9,"I&#039;m doing quite fine,  how about you? ",43,2
Andrew,1225,18,"What are you up to today? I&#039;m doing quite alright thanks. ",63,2
Geography1,1271,46,"Just browsing the internet, came across this and I was curious to see what the differences might be and if an AI could pass a Turing test. ",139,2
Andrew,1343,72,"You seem to have some knowledge about that. I take it you&#039;re interested in AI? ",84,2
Geography1,1378,35,"Some knowledge yes.    Not much beyond the most basic ideas and what&#039;s been in some movies or books.  HAL from 2001 for example. ",134,2
Andrew,1462,84,"I watched it a few months ago though. I only have few memories of this movie actually. ",87,2
Geography1,1533,71,"Oh?   That few memories sounds a little like the kind of conversational dodge an AI would use to avoid detailed questions that require human context. ",150,2
Andrew,1636,103,"Or it could just be that it didn&#039;t really grab my attention that much. Kind of like 2001: The Space Odyssey. ",114,2
Geography1,1734,98,"It&#039;s also a very long movie.  They don&#039;t make them with specific seating music and an intermission anymore. ",118,2
Andrew,1842,108,"Although both had very interesting technical features, It just seemed very slow and a bit boring. ",98,2
Geography1,1912,70,"[STOP] ",7,2
Moderator,1932,20,"Conversation interrupted! ",26,
Moderator,1953,21,"Which actor do you think you&#039;ve been talking to in the first conversation?  ",81,
Geography1,1960,7,"Human ",6,
Moderator,1967,7,"On a scale from 1 (not sure at all) to 7 (certain) how confident are you of your answer? ",89,
Geography1,1970,3,"6 ",2,
Moderator,1978,8,"Alright thank you for your participation! If you&#039;ve given you e-mail, we&#039;ll send you some information about the results of this study in the coming months.  ",167,
Moderator,1984,6,"If you have any comments you&#039;d like to share, feel free to do so now, otherwise, you can now close this window.  ",118,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,894,725,,,
User Average,45.7,52.4285714285714,,,
Actor Average,44.4,66,,,
User Average (5min),30.25,32,,,
Actor Average (5min),39.25,46.25,,,
User CharLength,105.7,86.4285714285714,,,
Actor CharLength,83.1,77.5,,,
User CharLength (5min),84.25,82.5,,,
Actor CharLength (5min),74.25,63.25,,,
