Author,TimeStamp,Delay,Message,Characters,Conversation
Andrew,1178,32,"That might sound a bit generic, but I think it might actually be pizza. ",72,2
RubyWeapon,1216,38,"Alright, we can stop this conversation as well. ",48,2
Moderator,1232,16,"Conversation interrupted! ",26,
Moderator,1246,14,"Which actor do you think you&#039;ve been talking to in the first conversation?  ",81,
RubyWeapon,1284,38,"Human ",6,
Moderator,1290,6,"On a scale from 1 (not sure at all) to 7 (certain), how confident are you of your answer? ",90,
RubyWeapon,1298,8,"4 ",2,
Moderator,1320,22,"Alright thank you for your participation! If you&#039;ve given your e-mail, we&#039;ll send you some information about the results of this study in the coming months.  ",168,
Moderator,1333,13,"If you have any comments you&#039;d like to share, feel free to do so now. ",75,
Moderator,1339,6,"Otherwise you can now close this window. ",41,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,516,424,,,
User Average,29.1,24.75,,,
Actor Average,25.5555555555556,32.8571428571429,,,
User Average (5min),23.2857142857143,19.8333333333333,,,
Actor Average (5min),22.1666666666667,26,,,
User CharLength,93.3,55,,,
Actor CharLength,40.4444444444444,53.7142857142857,,,
User CharLength (5min),82.4285714285714,55.3333333333333,,,
Actor CharLength (5min),34.6666666666667,41.2,,,
