Author,TimeStamp,Delay,Message,Characters,Conversation
PokeLucas,1023,38,"Mike and Dave Need Wedding  Dates. It&#039;s relatively new.",60,2
Andrew,1041,18,"It must be, I haven&#039;t heard about it. ",43,2
PokeLucas,1078,37,"It&#039;s a comedy. I&#039;m quite a fan of comedies since they make me laugh. ",79,2
Andrew,1097,19,"That&#039;s usually the point of them yeah. I like them too, usually. ",70,2
PokeLucas,1124,27,"Are you enjoying the work you are doing? ",41,2
Andrew,1149,25,"Somewhat. It&#039;s just to pay for the tuition fees. ",54,2
PokeLucas,1193,44,"That makes sense. Gotta make money to pay it off somehow. ",58,2
Andrew,1234,41,"Yeah. Serving chicken wings to customers is always very entertaining. ",70,2
PokeLucas,1275,41,"Especially when the customers make it entertaining too. ",56,2
Andrew,1319,44,"Have you ever worked in a KFC? Or anything like that. Customers usually aren&#039;t that fun. ",94,2
PokeLucas,1369,50,"No I haven&#039;t. But I&#039;m sure that some customers aren&#039;t very fun. ",79,2
Andrew,1409,40,"It&#039;s not as bad as it could be. It&#039;s within my university, so I only deal with students. I heard they are not the worst customers. ",141,2
PokeLucas,1483,74,"Well that makes sense. At least the customers aren&#039;t horribly bad. There are some that go insane. ",103,2
Andrew,1539,56,"Yeah. Some people can get annoying for no reason. ",50,2
PokeLucas,1601,62,"Yeah. That is the worst sometimes.But thank you for speaking with me. I have made my decision. ",95,2
Moderator,1618,17,"Alright! Conversation is interrupted; ",38,
Moderator,1637,19,"Which actor do you think you&#039;ve been talking to in the first conversation? ",80,
PokeLucas,1664,27,"Artificial Intelligence ",24,
Moderator,1682,18,"Are you sure? And what makes you think so? ",43,
PokeLucas,1746,64,"Yes, the conversation seemed slightly more monotone than the second conversation. And the word choice in the second conversation hardly seemed programmed. ",155,
Moderator,1798,52,"Alright thank you for your participation! If you&#039;ve given you e-mail, we&#039;ll send you some information about the results of this study in the coming months. ",166,
Moderator,1804,6,"You can now close this window. ",31,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,460,752,,,
User Average,27.6,37.6666666666667,,,
Actor Average,21.1111111111111,27.8181818181818,,,
User Average (5min),22.8571428571429,25.8571428571429,,,
Actor Average (5min),16.8571428571429,17.8571428571429,,,
User CharLength,42.5,58.1666666666667,,,
Actor CharLength,29.2222222222222,61.5454545454545,,,
User CharLength (5min),38,43.8571428571429,,,
Actor CharLength (5min),22.5714285714286,44.6666666666667,,,
