Author,TimeStamp,Delay,Message,Characters,Conversation
Tam,900,63,"Well, I know it snowed in two states, and there was hail here today. Way colder than last week. April&#039;s just weird I guess. ",129,1
Andrew,952,52,"Oh right. We got a bad storm here about a week ago. Other than that it&#039;s actually been decently warm. ",107,1
Tam,1020,68,"Yeah, we haven&#039;t had one of those yet. They usually happen in autumn over here. ",85,1
Andrew,1095,75,"What are you up to this evening? Or night for you actually. ",60,1
Tam,1156,61,"Mostly just hanging around, watched a movie earlier, and now I am thinking about just turning in a bit earlier today. ",118,1
Andrew,1180,24,"What was the movie? ",20,1
Moderator,1224,44,"Time is up! ",12,
Moderator,1239,15,"Which actor do you think you&#039;ve been talking to (This is not your final answer) ",85,
Tam,1251,12,"I think this one was the human. ",32,
Moderator,1259,8,"Alright. We&#039;ll start the next conversation. Andrew will begin and then you&#039;ll have 15 minutes after your answer. Are you ready? ",138,
Tam,1265,6,"I am. ",6,
Andrew,1270,5,"Hello! ",7,
Tam,1285,15,"Hey, Andrew! How are you? ",26,2
Andrew,1303,18,"I&#039;m doing alright thanks! How about you? ",46,2
Tam,1325,22,"Doing fine, today was a bit of a slog but I will manage. ",57,2
Andrew,1341,16,"Oh? What happened? ",19,2
Tam,1385,44,"Just had to wait over an hour between each seminar because they basically just handed out the participation lists and quickly said what we would do this semester. ",163,2
Andrew,1410,25,"What do you study? I take it you&#039;re s a",44,2
Tam,1437,27,"Education, second semester. Do you study something too? ",56,2
Andrew,1470,33,"I study Biology actually. ",26,2
Tam,1490,20,"How long have you been studying for? ",37,2
Andrew,1521,31,"I&#039;m an undergrad student. That&#039;s my 3rd year of college. ",67,2
Tam,1565,44,"Oh, getting close to the bachelor then? Assuming it works the same way where you study. ",88,2
Andrew,1639,74,"Only one year left. Yes pretty much. Then I&#039;m hoping to start Neurosciences. ",82,2
Tam,1723,84,"Oh wow, that&#039;s a cool topic. I&#039;d thought about going into Neuropsychology, I just hope the subject is called that in English too, but just decided otherwise. Wanted to work with people in the end. ",207,2
Andrew,1781,58,"What do you want to do later? And yeah I can understand that. ",62,2
Tam,1809,28,"Just thinking about going to bed early, really. Do you have any plans? ",71,2
Andrew,1853,44,"Sorry I meant, as a job, what you&#039;ll want to do later. There&#039;s plenty of different ways to go in education. ",118,2
Tam,1972,119,"Oh! Counseling and care, most likely, especially for handicapped kids. What do you plan to do? ",95,2
Andrew,2022,50,"Mostly research on the brain and neurons, and how we&#039;re able to learn. And that is pretty cool! ",101,2
Tam,2087,65,"Yeah, I guess I am going into that from a different direction at the moment. How do we learn, but not about the mechanics, but the methods we use to learn. ",156,2
Andrew,2190,103,"That definitely sounds great. I wish you the best luck! ",56,2
Moderator,2242,52,"Time is up! ",12,
Tam,2252,10,"Aw damn, just wanted to ask something. ",39,
Tam,2263,11,"And yeah, I guess I will stay with my earlier guess. ",53,
Moderator,2265,2,"Which actor do you think you&#039;ve been talking to in the first conversation? ",80,
Tam,2328,63,"The human one. ",15,
Moderator,2355,27,"On a scale from 1 (not sure at all) to 7 (certain), how confident are you of your answer? ",90,
Tam,2416,61,"I&#039;d say a 6. ",18,
Moderator,2425,9,"Alright thank you for your participation! If you&#039;ve given your e-mail, we&#039;ll send you some information about the results of this study in the coming months. ",167,
Moderator,2442,17,"If you have any comments you&#039;d like to share, feel free to do so now; Otherwise you can now close this window. ",116,
Tam,2546,104,"Any chance to hear which was which right now? ",46,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,858,905,,,
User Average,45.4,46.8,,,
Actor Average,41.4,38.7777777777778,,,
User Average (5min),33.8,28.6666666666667,,,
Actor Average (5min),31.5,24.6,,,
User CharLength,91.7,95.6,,,
Actor CharLength,66.5,62.7777777777778,,,
User CharLength (5min),85,71.1666666666667,,,
Actor CharLength (5min),72.25,40.4,,,
